company,ats,title,location,url,id
stripe,Greenhouse,"Software Engineer, Payments",Singapore,https://stripe.com/jobs/search?gh_jid=7529787,7529787
stripe,Greenhouse,"Software Engineer, Payments & Risk",IN-Bengaluru,https://stripe.com/jobs/search?gh_jid=4952353,4952353
stripe,Greenhouse,"Software Engineer, Product Security Data Platforms",Seattle,https://stripe.com/jobs/search?gh_jid=7545459,7545459
stripe,Greenhouse,"Software Engineer, Secrets Infrastructure",na,https://stripe.com/jobs/search?gh_jid=7396679,7396679
stripe,Greenhouse,"Software Engineer,Service Ecosystem Sustainability ",Bengaluru,https://stripe.com/jobs/search?gh_jid=6967304,6967304
stripe,Greenhouse,"Software Engineer - Smart Contract, Bridge",San Francisco or New York,https://stripe.com/jobs/search?gh_jid=7507904,7507904
stripe,Greenhouse,Solution Architect (Greater China),Singapore,https://stripe.com/jobs/search?gh_jid=7510748,7510748
stripe,Greenhouse,Solutions Architect (Australia),Australia,https://stripe.com/jobs/search?gh_jid=7366524,7366524
stripe,Greenhouse,"Solutions Architect, Commercial",Dublin,https://stripe.com/jobs/search?gh_jid=7653060,7653060
stripe,Greenhouse,"Solutions Architect, Commercial (German-Speaking) ",LOCATION,https://stripe.com/jobs/search?gh_jid=7574860,7574860
stripe,Greenhouse,"Solutions Architect, Enterprise",LOCATION,https://stripe.com/jobs/search?gh_jid=7601663,7601663
stripe,Greenhouse,"Solutions Architect, Enterprise, France",Paris,https://stripe.com/jobs/search?gh_jid=7619227,7619227
stripe,Greenhouse,"Solutions Architect, Enterprise - UK",LOCATION,https://stripe.com/jobs/search?gh_jid=7574857,7574857
stripe,Greenhouse,Solutions Architect (Japan),"Tokyo, Japan",https://stripe.com/jobs/search?gh_jid=7366526,7366526
stripe,Greenhouse,"Solutions Architect, Platforms - UKI",Dublin,https://stripe.com/jobs/search?gh_jid=7601673,7601673
stripe,Greenhouse,"Solutions Architect, Startup & SMB (French-Speaking)",LOCATION,https://stripe.com/jobs/search?gh_jid=7601668,7601668
stripe,Greenhouse,"Solutions Architect, Startup & SMB (German-speaking)",Dublin,https://stripe.com/jobs/search?gh_jid=7442995,7442995
stripe,Greenhouse,"Solutions Engineer, Bridge",San Francisco or New York,https://stripe.com/jobs/search?gh_jid=7396430,7396430
stripe,Greenhouse,"Solutions Engineer, Bridge",LOCATION,https://stripe.com/jobs/search?gh_jid=7434912,7434912
stripe,Greenhouse,SOX IT Controls Lead,"Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=7555647,7555647
stripe,Greenhouse,"Specialist Solutions Architect, Crypto & Stablecoins",US-NY,https://stripe.com/jobs/search?gh_jid=7120766,7120766
stripe,Greenhouse,"Specialist Solutions Architect, Money Management",London,https://stripe.com/jobs/search?gh_jid=7601705,7601705
stripe,Greenhouse,"Specialist Solutions Architect, Money Management","NY, SF, Remote",https://stripe.com/jobs/search?gh_jid=7380371,7380371
stripe,Greenhouse,"Specialist Solutions Architect, Payments","NY, SF, Chicago",https://stripe.com/jobs/search?gh_jid=7377591,7377591
stripe,Greenhouse,"Specialist Solutions Architect, Payments",Chicago,https://stripe.com/jobs/search?gh_jid=7377593,7377593
stripe,Greenhouse,"Specialist Solutions Architect, Payments (Terminal)",Chicago,https://stripe.com/jobs/search?gh_jid=7576221,7576221
stripe,Greenhouse,"Specialist Solutions Architect, Radar (Fraud/Risk)",NY or SF,https://stripe.com/jobs/search?gh_jid=7365914,7365914
stripe,Greenhouse,Stablecoin Policy Development Lead,US-Remote,https://stripe.com/jobs/search?gh_jid=7554006,7554006
stripe,Greenhouse,"Staff Backend Engineer, Privy",NYC-Privy,https://stripe.com/jobs/search?gh_jid=7235875,7235875
stripe,Greenhouse,Staff Data Scientist,N/A,https://stripe.com/jobs/search?gh_jid=7568328,7568328
stripe,Greenhouse,"Staff Engineer, Account Engineering","NYC, SEA",https://stripe.com/jobs/search?gh_jid=7369269,7369269
stripe,Greenhouse,"Staff Engineer , Data & AI",Bengaluru,https://stripe.com/jobs/search?gh_jid=7430826,7430826
stripe,Greenhouse,"Staff Engineer, Data Engineering Solutions",Bengaluru,https://stripe.com/jobs/search?gh_jid=7548037,7548037
stripe,Greenhouse,"Staff Engineer, Experimental Projects",US-Remote,https://stripe.com/jobs/search?gh_jid=7280343,7280343
stripe,Greenhouse,"Staff Engineer, Financial Business Insights ",Bengaluru,https://stripe.com/jobs/search?gh_jid=7217778,7217778
stripe,Greenhouse,"Staff Engineer, Payments","Seattle, San Francisco",https://stripe.com/jobs/search?gh_jid=7416957,7416957
stripe,Greenhouse,"Staff Engineer, Usage Based Billing ",US Locations,https://stripe.com/jobs/search?gh_jid=7124531,7124531
stripe,Greenhouse,"Staff Engineer, Workflow Engine","Seattle, US-Remote, San Francisco",https://stripe.com/jobs/search?gh_jid=7600571,7600571
stripe,Greenhouse,"Staff Full Stack Engineer, Payments Dashboard",Seattle,https://stripe.com/jobs/search?gh_jid=7492950,7492950
stripe,Greenhouse,"Staff Fullstack Engineer, Privy","NYC-Privy, US-Remote ",https://stripe.com/jobs/search?gh_jid=7091959,7091959
stripe,Greenhouse,"Staff Infrastructure Engineer, Privy",New York,https://stripe.com/jobs/search?gh_jid=7462961,7462961
stripe,Greenhouse,Staff Product Designer,US ,https://stripe.com/jobs/search?gh_jid=7536458,7536458
stripe,Greenhouse,"Staff Product Manager, Compliance UX",Dublin,https://stripe.com/jobs/search?gh_jid=7573905,7573905
stripe,Greenhouse,"Staff Product Manager, Global Expansion",Bengaluru,https://stripe.com/jobs/search?gh_jid=7570242,7570242
stripe,Greenhouse,"Staff Product Manager, Link Consumer Product","SF, SEA, NY, Remote-US",https://stripe.com/jobs/search?gh_jid=7392697,7392697
stripe,Greenhouse,"Staff Product Manager, Optimized Checkout Suite","SF, SEA, NYC",https://stripe.com/jobs/search?gh_jid=7630036,7630036
stripe,Greenhouse,"Staff Product Manager, Orchestration Lead","SF, NY, SEA, US-Remote",https://stripe.com/jobs/search?gh_jid=7568987,7568987
stripe,Greenhouse,"Staff Product Manager, Stripe Apps and Extensibility Platform","San Francisco, Seattle, NYC, Chicago, Toronto, US- Remote, Canada-Remote",https://stripe.com/jobs/search?gh_jid=7550590,7550590
stripe,Greenhouse,"Staff Security Engineer, Security Partnerships","Remote, North America",https://stripe.com/jobs/search?gh_jid=6892149,6892149
stripe,Greenhouse,Staff Software Engineer - Analytics and Reporting Components,Dublin ,https://stripe.com/jobs/search?gh_jid=7602941,7602941
stripe,Greenhouse,"Staff Software Engineer, Billing Subscriptions","Toronto, Canada, Canada Remote",https://stripe.com/jobs/search?gh_jid=5846766,5846766
stripe,Greenhouse,Staff Software Engineer - Money Management Risk,London ,https://stripe.com/jobs/search?gh_jid=7531168,7531168
stripe,Greenhouse,"Startup Field Marketing, Greater China",Singapore,https://stripe.com/jobs/search?gh_jid=7446793,7446793
stripe,Greenhouse,"Startup & Investor Partnerships Lead, Australia & New Zealand","Sydney, Australia",https://stripe.com/jobs/search?gh_jid=7489577,7489577
stripe,Greenhouse,"Startup Partner, Germany",Berlin/Munich,https://stripe.com/jobs/search?gh_jid=7564183,7564183
stripe,Greenhouse,Startup Partner - Northern Europe ,Stockholm ,https://stripe.com/jobs/search?gh_jid=7676921,7676921
stripe,Greenhouse, Strategic Capacity Planning Specialist,Dublin,https://stripe.com/jobs/search?gh_jid=7554169,7554169
stripe,Greenhouse,"Strategic Programs Lead - User Communications, Advocacy & Escalations",US-Remote,https://stripe.com/jobs/search?gh_jid=7680213,7680213
stripe,Greenhouse,"Strategy & Analytics Manager, Technical Account Management",US-Chicago,https://stripe.com/jobs/search?gh_jid=7569492,7569492
stripe,Greenhouse,"Strategy & Business Operations, Stripe Business Performance ","San Francisco, Seattle, Chicago, US-remote, New York",https://stripe.com/jobs/search?gh_jid=5956528,5956528
stripe,Greenhouse,"Strategy & Operations Analyst, Customer Success",Chicago ,https://stripe.com/jobs/search?gh_jid=7397878,7397878
stripe,Greenhouse,Strategy & Operations Business Partner,"New York, San Fransisco, Seattle, Chicago, Remote in the US, Canada",https://stripe.com/jobs/search?gh_jid=7309571,7309571
stripe,Greenhouse,"Strategy & Operations, Connect","San Francisco, NYC, Seattle, Chicago, US Remote, Toronto",https://stripe.com/jobs/search?gh_jid=7351222,7351222
stripe,Greenhouse,"Strategy & Operations, Payouts",Dublin,https://stripe.com/jobs/search?gh_jid=7564390,7564390
stripe,Greenhouse,"Strategy & Operations Program Manager, Risk Ops",US-Remote,https://stripe.com/jobs/search?gh_jid=7214197,7214197
stripe,Greenhouse,"Team Lead, Risk Operations (PRO)",Bengaluru,https://stripe.com/jobs/search?gh_jid=7290256,7290256
stripe,Greenhouse,"Team Lead Technical Operations, Stripe Delivery Center",Bengaluru,https://stripe.com/jobs/search?gh_jid=7142550,7142550
stripe,Greenhouse,Technical Accounting & Policy ,US-SEA or US-SF,https://stripe.com/jobs/search?gh_jid=7110218,7110218
stripe,Greenhouse,Technical Account Manager,Dublin,https://stripe.com/jobs/search?gh_jid=6613516,6613516
stripe,Greenhouse,Technical Account Manager,"Atlanta, Chicago, New York City, San Francisco, Seattle, US Remote",https://stripe.com/jobs/search?gh_jid=6458492,6458492
stripe,Greenhouse,Technical Account Manager,London,https://stripe.com/jobs/search?gh_jid=7549012,7549012
stripe,Greenhouse,"Technical Account Manager, Bridge","San Francisco, New York City",https://stripe.com/jobs/search?gh_jid=7650073,7650073
stripe,Greenhouse,"Technical Account Manager, French-Speaking",Paris,https://stripe.com/jobs/search?gh_jid=6941317,6941317
stripe,Greenhouse,"Technical Account Manager, German OR Polish Speaking",Dublin,https://stripe.com/jobs/search?gh_jid=7594376,7594376
stripe,Greenhouse,"Technical Account Manager, German Speaking ",Berlin ,https://stripe.com/jobs/search?gh_jid=7076173,7076173
stripe,Greenhouse,Technical Account Manager (Greater China) ,Singapore,https://stripe.com/jobs/search?gh_jid=7528441,7528441
stripe,Greenhouse,"Technical Account Manager, Risk","Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=7564690,7564690
stripe,Greenhouse,"Technical Account Manager, Spanish Speaking",Madrid,https://stripe.com/jobs/search?gh_jid=7204777,7204777
stripe,Greenhouse,"Technical Account Manager, Terminal","Remote, US",https://stripe.com/jobs/search?gh_jid=7366283,7366283
stripe,Greenhouse,Technical Advisor,Remote,https://stripe.com/jobs/search?gh_jid=7587387,7587387
stripe,Greenhouse,Technical Operations Associate,Mexico City ,https://stripe.com/jobs/search?gh_jid=6282403,6282403
stripe,Greenhouse,"Technical Partner Manager, APAC Banks",Singapore,https://stripe.com/jobs/search?gh_jid=7616902,7616902
stripe,Greenhouse,Technical Partner Manager - Banks,US-Chicago; Canada-Toronto,https://stripe.com/jobs/search?gh_jid=7600502,7600502
stripe,Greenhouse,"Technical Partner Manager, Global Partner Engineering & Operations",Singapore,https://stripe.com/jobs/search?gh_jid=7485488,7485488
stripe,Greenhouse,Technical Partner Manager - Networks,US-Remote; US-Chicago; US-Atlanta; Canada-Toronto,https://stripe.com/jobs/search?gh_jid=7543679,7543679
stripe,Greenhouse,"Technical Program Manager, Commerce Systems","Seattle, San Francisco, Remote in the US",https://stripe.com/jobs/search?gh_jid=7296916,7296916
stripe,Greenhouse,"Technical Program Manager, People Solutions",US-Remote; US-Chicago; US-Atlanta; CA-Toronto,https://stripe.com/jobs/search?gh_jid=7594208,7594208
stripe,Greenhouse,"Technical Program Manager, Sandboxes","Seattle, SF, NYC",https://stripe.com/jobs/search?gh_jid=7417090,7417090
stripe,Greenhouse,Technical Recruiter (Fixed Term Contract),Singapore,https://stripe.com/jobs/search?gh_jid=7553092,7553092
stripe,Greenhouse,Technical Recruiter (Fixed Term Contract),Bengaluru,https://stripe.com/jobs/search?gh_jid=7557132,7557132
stripe,Greenhouse,Technical Recruiter (Fixed Term Contract),US-rem,https://stripe.com/jobs/search?gh_jid=7179312,7179312
stripe,Greenhouse,"Technical Recruiting Manager, EMEA",Dublin,https://stripe.com/jobs/search?gh_jid=7449125,7449125
stripe,Greenhouse,Technical Solutions Engineer,CA-Remote-British Columbia,https://stripe.com/jobs/search?gh_jid=7377101,7377101
stripe,Greenhouse,Technical Solutions Engineer,"Remote - California, Remote - Colorado, Remote - Oregon, Remote - Washington ",https://stripe.com/jobs/search?gh_jid=7404437,7404437
stripe,Greenhouse,Tech Operations Manager,Bangalore,https://stripe.com/jobs/search?gh_jid=7587878,7587878
stripe,Greenhouse,[TEMPLATE] Default Template,LOCATION,https://stripe.com/jobs/search?gh_jid=7247179,7247179
stripe,Greenhouse,Transaction Fraud Strategy Analyst,"Chicago, US-Remote, Toronto, Canada-Remote",https://stripe.com/jobs/search?gh_jid=7274401,7274401
stripe,Greenhouse,Transfer Pricing Operations Specialist,Bengaluru,https://stripe.com/jobs/search?gh_jid=7645713,7645713
stripe,Greenhouse,Treasury Finance Operations,Toronto,https://stripe.com/jobs/search?gh_jid=7555681,7555681
stripe,Greenhouse," Treasury Manager, Luxembourg",Luxembourg,https://stripe.com/jobs/search?gh_jid=7587355,7587355
stripe,Greenhouse,Treasury Operations Specialist ,IN - Bengaluru,https://stripe.com/jobs/search?gh_jid=7645711,7645711
stripe,Greenhouse,University Recruiter,"Mexico City, MX",https://stripe.com/jobs/search?gh_jid=7476012,7476012
stripe,Greenhouse,University Recruiter (Fixed Term Contract),Bangalore,https://stripe.com/jobs/search?gh_jid=7419549,7419549
stripe,Greenhouse,"US CCO & BSA Officer, Bridge",United States,https://stripe.com/jobs/search?gh_jid=7463165,7463165
stripe,Greenhouse,User Enablement Compliance Manager,Dublin OR London,https://stripe.com/jobs/search?gh_jid=7530580,7530580
stripe,Greenhouse,User Risk Strategist ,"(US-Remote, US-Atlanta, US-Chicago, CA-Toronto, CA-Remote)",https://stripe.com/jobs/search?gh_jid=7226586,7226586
stripe,Greenhouse,"User Risk Strategist, Deal Advisory ","Chicago, US-Remote",https://stripe.com/jobs/search?gh_jid=7594866,7594866
stripe,Greenhouse,US Payroll Tax Specialist,Bengaluru,https://stripe.com/jobs/search?gh_jid=7282552,7282552
stripe,Greenhouse,"UX Researcher, Support","US, Canada",https://stripe.com/jobs/search?gh_jid=7594754,7594754
stripe,Greenhouse,Vendor Onboarding Specialist,Bengaluru,https://stripe.com/jobs/search?gh_jid=7491166,7491166
stripe,Greenhouse,Vendor Operations Lead,"CHI, ATL, US Remote ",https://stripe.com/jobs/search?gh_jid=7394979,7394979
stripe,Greenhouse,Vendor Operations Manager,"Kuala Lumpur, Malaysia ",https://stripe.com/jobs/search?gh_jid=7593583,7593583
stripe,Greenhouse,Workplace Real Estate Portfolio Strategist,"San Francisco, CA",https://stripe.com/jobs/search?gh_jid=7559405,7559405
stripe,Greenhouse,"Writer, Content Marketing",Remote US,https://stripe.com/jobs/search?gh_jid=7587814,7587814
figma,Greenhouse,"Account Executive, Enterprise","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5426468004?gh_jid=5426468004,5426468004
figma,Greenhouse,"Account Executive, Enterprise (Bengaluru, India)","Bengaluru, India",https://boards.greenhouse.io/figma/jobs/5579204004?gh_jid=5579204004,5579204004
figma,Greenhouse,"Account Executive, Enterprise (Berlin, Germany)","Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5783812004?gh_jid=5783812004,5783812004
figma,Greenhouse,"Account Executive, Enterprise (London, United Kingdom)","London, England",https://boards.greenhouse.io/figma/jobs/5458801004?gh_jid=5458801004,5458801004
figma,Greenhouse,"Account Executive, Enterprise (Paris, France) ","Paris, France",https://boards.greenhouse.io/figma/jobs/5428656004?gh_jid=5428656004,5428656004
figma,Greenhouse,"Account Executive, Enterprise, Spanish & Portuguese Speaking (São Paulo, Brazil)","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5798928004?gh_jid=5798928004,5798928004
figma,Greenhouse,"Account Executive, Enterprise (Sydney, Australia)","Sydney, Australia",https://boards.greenhouse.io/figma/jobs/5803515004?gh_jid=5803515004,5803515004
figma,Greenhouse,"Account Executive, Enterprise (Tokyo, Japan) ","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5806875004?gh_jid=5806875004,5806875004
figma,Greenhouse,"Account Executive, Federal","Washington, DC",https://boards.greenhouse.io/figma/jobs/5425993004?gh_jid=5425993004,5425993004
figma,Greenhouse,"Account Executive - Figma Weave (London, United Kingdom)","London, England",https://boards.greenhouse.io/figma/jobs/5760223004?gh_jid=5760223004,5760223004
figma,Greenhouse,"Account Executive - Figma Weave (New York, United States)","New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5755146004?gh_jid=5755146004,5755146004
figma,Greenhouse,"Account Executive, Mid-Market","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5422236004?gh_jid=5422236004,5422236004
figma,Greenhouse,"Account Executive, Mid-Market (Bengaluru, India)","Bengaluru, India",https://boards.greenhouse.io/figma/jobs/5576544004?gh_jid=5576544004,5576544004
figma,Greenhouse,"Account Executive, Mid-Market (Berlin, Germany)","Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5364702004?gh_jid=5364702004,5364702004
figma,Greenhouse,"Account Executive, Mid-Market (London, United Kingdom)","London, England",https://boards.greenhouse.io/figma/jobs/5415515004?gh_jid=5415515004,5415515004
figma,Greenhouse,"Account Executive, Mid-Market, Spanish & Portuguese Speaking (São Paulo, Brazil)","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5783321004?gh_jid=5783321004,5783321004
figma,Greenhouse,"Account Executive, Mid-Market (Tokyo, Japan) ","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5809131004?gh_jid=5809131004,5809131004
figma,Greenhouse,"Account Executive, SMB ","San Francisco, CA • New York, NY",https://boards.greenhouse.io/figma/jobs/5694259004?gh_jid=5694259004,5694259004
figma,Greenhouse,"Account Executive, SMB (Berlin, Germany)","Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5077339004?gh_jid=5077339004,5077339004
figma,Greenhouse,"Account Executive, SMB (Paris, France)","Paris, France",https://boards.greenhouse.io/figma/jobs/5675771004?gh_jid=5675771004,5675771004
figma,Greenhouse,"Account Executive, SMB (Singapore)",Singapore,https://boards.greenhouse.io/figma/jobs/5727187004?gh_jid=5727187004,5727187004
figma,Greenhouse,"Account Executive, SMB, Spanish & Portuguese Speaking (São Paulo, Brazil)","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5706866004?gh_jid=5706866004,5706866004
figma,Greenhouse,"Account Executive, SMB (Sydney, Australia)","Sydney, Australia",https://boards.greenhouse.io/figma/jobs/5770232004?gh_jid=5770232004,5770232004
figma,Greenhouse,"Account Executive, SMB (Tokyo, Japan) ","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5729844004?gh_jid=5729844004,5729844004
figma,Greenhouse,"Account Executive, Strategic","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5558737004?gh_jid=5558737004,5558737004
figma,Greenhouse,"Account Executive, Strategic (Singapore)",Singapore,https://boards.greenhouse.io/figma/jobs/5753209004?gh_jid=5753209004,5753209004
figma,Greenhouse,"Account Executive, Strategic, Spanish & Portuguese Speaking (São Paulo, Brazil)","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5797769004?gh_jid=5797769004,5797769004
figma,Greenhouse,"Account Executive, Strategic (Tokyo, Japan)","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5756182004?gh_jid=5756182004,5756182004
figma,Greenhouse,AI Applied Scientist,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5707966004?gh_jid=5707966004,5707966004
figma,Greenhouse,Associate Solutions Consultant,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5633324004?gh_jid=5633324004,5633324004
figma,Greenhouse,"Automations & AI Specialist, Product Support ","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5802956004?gh_jid=5802956004,5802956004
figma,Greenhouse,Business Operations,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5786381004?gh_jid=5786381004,5786381004
figma,Greenhouse,Business Recruiter,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5754209004?gh_jid=5754209004,5754209004
figma,Greenhouse,"Business Recruiter, Portuguese Speaking","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5812509004?gh_jid=5812509004,5812509004
figma,Greenhouse,"Community Marketing Manager - Figma Weave (New York, United States) ","New York, NY",https://boards.greenhouse.io/figma/jobs/5748282004?gh_jid=5748282004,5748282004
figma,Greenhouse,"Compliance Manager, Customer Trust & Third Party Risk","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5735296004?gh_jid=5735296004,5735296004
figma,Greenhouse,"Corporate Development & Strategy, M&A Integration","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5699991004?gh_jid=5699991004,5699991004
figma,Greenhouse,Customer Enablement Manager,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5817899004?gh_jid=5817899004,5817899004
figma,Greenhouse,"Customer Enablement Manager - Figma Weave (London, United Kingdom or Tel Aviv, Israel)","London, England; Tel Aviv, Israel • London, England",https://boards.greenhouse.io/figma/jobs/5765688004?gh_jid=5765688004,5765688004
figma,Greenhouse,"Customer Enablement Manager - Figma Weave (New York, United States)","New York, NY",https://boards.greenhouse.io/figma/jobs/5765928004?gh_jid=5765928004,5765928004
figma,Greenhouse,"Customer Enablement Manager (São Paulo, Brazil)","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5817390004?gh_jid=5817390004,5817390004
figma,Greenhouse,Data Engineer,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5220003004?gh_jid=5220003004,5220003004
figma,Greenhouse,Data Scientist  ,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552580004?gh_jid=5552580004,5552580004
figma,Greenhouse,Demand Generation Manager (Singapore),Singapore,https://boards.greenhouse.io/figma/jobs/5774993004?gh_jid=5774993004,5774993004
figma,Greenhouse,Demo Strategy & Effectiveness Manager ,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5628218004?gh_jid=5628218004,5628218004
figma,Greenhouse,"Designer Advocate, Federal","Washington, DC",https://boards.greenhouse.io/figma/jobs/5790731004?gh_jid=5790731004,5790731004
figma,Greenhouse,Design Operations Strategist,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5776278004?gh_jid=5776278004,5776278004
figma,Greenhouse,"Design Program Manager, AI","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5799555004?gh_jid=5799555004,5799555004
figma,Greenhouse,"Director, Business Recruiting","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5817118004?gh_jid=5817118004,5817118004
figma,Greenhouse,"Director, Commercial Sales (Paris, France) ","Paris, France",https://boards.greenhouse.io/figma/jobs/5734999004?gh_jid=5734999004,5734999004
figma,Greenhouse,"Director, Corporate & Securities Counsel","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5752781004?gh_jid=5752781004,5752781004
figma,Greenhouse,"Director, Design - Communication Tools","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5661397004?gh_jid=5661397004,5661397004
figma,Greenhouse,"Director, Federal Sales","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5728495004?gh_jid=5728495004,5728495004
figma,Greenhouse,"Director, Product Marketing ","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5732415004?gh_jid=5732415004,5732415004
figma,Greenhouse,"Director, Safety & Physical Security ","San Francisco, CA • United States",https://boards.greenhouse.io/figma/jobs/5813237004?gh_jid=5813237004,5813237004
figma,Greenhouse,"Director, Sales - Figma Weave (New York, United States)","New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5787289004?gh_jid=5787289004,5787289004
figma,Greenhouse,"Director, Software Engineering - Product Platform","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5600388004?gh_jid=5600388004,5600388004
figma,Greenhouse,"Director, Solution Consulting (London, United Kingdom)","London, England",https://boards.greenhouse.io/figma/jobs/5812567004?gh_jid=5812567004,5812567004
figma,Greenhouse,"Director, Technical Recruiting","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5817124004?gh_jid=5817124004,5817124004
figma,Greenhouse,Distribution Partner Manager,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5813967004?gh_jid=5813967004,5813967004
figma,Greenhouse,"Distribution Partner Manager (London, United Kingdom)","London, England",https://boards.greenhouse.io/figma/jobs/5660873004?gh_jid=5660873004,5660873004
figma,Greenhouse, Distribution Partner Manager (Singapore),Singapore,https://boards.greenhouse.io/figma/jobs/5756184004?gh_jid=5756184004,5756184004
figma,Greenhouse,"Distribution Partner Manager (Tokyo, Japan)","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5724297004?gh_jid=5724297004,5724297004
figma,Greenhouse,Education Program Strategist,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5808441004?gh_jid=5808441004,5808441004
figma,Greenhouse,Email Marketing Operations,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5781862004?gh_jid=5781862004,5781862004
figma,Greenhouse,"Enterprise Solutions Consultant (Bengaluru, India)","Bengaluru, India",https://boards.greenhouse.io/figma/jobs/5615966004?gh_jid=5615966004,5615966004
figma,Greenhouse,"Enterprise Support Specialist, Japanese Speaking","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5728959004?gh_jid=5728959004,5728959004
figma,Greenhouse,"Enterprise Support Specialist, Korean Speaking","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5733495004?gh_jid=5733495004,5733495004
figma,Greenhouse,"Enterprise Support Specialist, Portuguese Speaking","San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5733496004?gh_jid=5733496004,5733496004
figma,Greenhouse,"Executive Assistant, Product Support ","San Francisco, CA",https://boards.greenhouse.io/figma/jobs/5575026004?gh_jid=5575026004,5575026004
figma,Greenhouse,GTM Strategy Manager ,"New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5739002004?gh_jid=5739002004,5739002004
figma,Greenhouse,GTM Systems Analyst,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5811266004?gh_jid=5811266004,5811266004
figma,Greenhouse,Inside Sales Representative - Early Career (2026),"New York, NY",https://boards.greenhouse.io/figma/jobs/5726175004?gh_jid=5726175004,5726175004
figma,Greenhouse,"Inside Sales Representative (Sao Paulo, Brazil) ","São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5721644004?gh_jid=5721644004,5721644004
figma,Greenhouse,"Inside Sales Representative (Tokyo, Japan) ","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5727166004?gh_jid=5727166004,5727166004
figma,Greenhouse,International Tax Manager,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5802466004?gh_jid=5802466004,5802466004
figma,Greenhouse,IT Operations Specialist (Singapore),Singapore,https://boards.greenhouse.io/figma/jobs/5770235004?gh_jid=5770235004,5770235004
figma,Greenhouse,Launch Strategy & Operations - Marketing & Comms,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5729141004?gh_jid=5729141004,5729141004
figma,Greenhouse,Legal Counsel,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5795034004?gh_jid=5795034004,5795034004
